id,level,root_list,tokens
a321,i,"[73, 98]","[{""kind"": ""func"", ""ar"": ""لماذا"", ""voweled"": ""لِمَاذَا"", ""en"": ""why"", ""roots"": []}, {""kind"": ""func"", ""ar"": ""لم"", ""voweled"": ""لَمْ"", ""en"": ""did not"", ""roots"": []}, {""kind"": ""word"", ""ar"": ""تدفع"", ""voweled"": ""تَدْفَع"", ""en"": ""you pay"", ""roots"": [98], ""lemma"": ""دفع"", ""inflected"": ""conj""}, {""kind"": ""word"", ""ar"": ""الحساب"", ""voweled"": ""الْحِسَاب"", ""en"": ""the account; bill"", ""roots"": [73], ""lemma"": ""حساب""}]"
a322,b,"[14, 98]","[{""kind"": ""word"", ""ar"": ""الدافع"", ""voweled"": ""الدَّافِع"", ""en"": ""the motive"", ""roots"": [98], ""lemma"": ""دافع""}, {""kind"": ""word"", ""ar"": ""معروف"", ""voweled"": ""مَعْرُوف"", ""en"": ""well-known"", ""roots"": [14], ""lemma"": ""معروف""}]"
a323,b,"[25, 77, 98]","[{""kind"": ""word"", ""ar"": ""دفعة"", ""voweled"": ""دُفْعَة"", ""en"": ""payment; batch"", ""roots"": [98], ""lemma"": ""دفعة""}, {""kind"": ""word"", ""ar"": ""جديدة"", ""voweled"": ""جَدِيدَة"", ""en"": ""new (f.)"", ""roots"": [77], ""lemma"": ""جديد"", ""inflected"": ""fem""}, {""kind"": ""func"", ""ar"": ""من"", ""voweled"": ""مِنْ"", ""en"": ""from"", ""roots"": []}, {""kind"": ""word"", ""ar"": ""الطلاب"", ""voweled"": ""الطُّلَّاب"", ""en"": ""the students"", ""roots"": [25], ""lemma"": ""طالب"", ""inflected"": ""pl""}]"
a324,b,"[66, 94]","[{""kind"": ""word"", ""ar"": ""النتائج"", ""voweled"": ""النَّتَائِج"", ""en"": ""the results"", ""roots"": [94], ""lemma"": ""نتيجة"", ""inflected"": ""pl""}, {""kind"": ""word"", ""ar"": ""النهائية"", ""voweled"": ""النِّهَائِيَّة"", ""en"": ""the final (f.)"", ""roots"": [66], ""lemma"": ""نهائي"", ""inflected"": ""fem""}, {""kind"": ""func"", ""ar"": ""غدا"", ""voweled"": ""غَدًا"", ""en"": ""tomorrow"", ""roots"": []}]"
a325,b,"[25, 31, 94]","[{""kind"": ""word"", ""ar"": ""استنتاج"", ""voweled"": ""اِسْتِنْتَاج"", ""en"": ""conclusion"", ""roots"": [94], ""lemma"": ""استنتاج""}, {""kind"": ""word"", ""ar"": ""الطالب"", ""voweled"": ""الطَّالِب"", ""en"": ""the student"", ""roots"": [25], ""lemma"": ""طالب""}, {""kind"": ""word"", ""ar"": ""حسن"", ""voweled"": ""حَسَن"", ""en"": ""good"", ""roots"": [31], ""lemma"": ""حسن""}]"
a326,b,"[32, 49, 94]","[{""kind"": ""word"", ""ar"": ""الإنتاج"", ""voweled"": ""الْإِنْتَاج"", ""en"": ""the production"", ""roots"": [94], ""lemma"": ""إنتاج""}, {""kind"": ""word"", ""ar"": ""اليدوي"", ""voweled"": ""الْيَدَوِيّ"", ""en"": ""the handmade; manual"", ""roots"": [49], ""lemma"": ""يدوي""}, {""kind"": ""word"", ""ar"": ""جميل"", ""voweled"": ""جَمِيل"", ""en"": ""beautiful"", ""roots"": [32], ""lemma"": ""جميل""}]"
a327,b,"[4, 30, 49]","[{""kind"": ""word"", ""ar"": ""العمل"", ""voweled"": ""الْعَمَل"", ""en"": ""the work"", ""roots"": [4], ""lemma"": ""عمل""}, {""kind"": ""word"", ""ar"": ""اليدوي"", ""voweled"": ""الْيَدَوِيّ"", ""en"": ""the handmade; manual"", ""roots"": [49], ""lemma"": ""يدوي""}, {""kind"": ""word"", ""ar"": ""طويل"", ""voweled"": ""طَوِيل"", ""en"": ""long; tall"", ""roots"": [30], ""lemma"": ""طويل""}]"
a328,i,"[4, 49, 81]","[{""kind"": ""word"", ""ar"": ""رفع"", ""voweled"": ""رَفَعَ"", ""en"": ""raised"", ""roots"": [81], ""lemma"": ""رفع""}, {""kind"": ""word"", ""ar"": ""العامل"", ""voweled"": ""الْعَامِل"", ""en"": ""the worker"", ""roots"": [4], ""lemma"": ""عامل""}, {""kind"": ""word"", ""ar"": ""يده"", ""voweled"": ""يَدَهُ"", ""en"": ""his hand"", ""roots"": [49], ""lemma"": ""يد"", ""inflected"": ""poss""}]"
a329,b,"[28, 81]","[{""kind"": ""word"", ""ar"": ""الارتفاع"", ""voweled"": ""الْاِرْتِفَاع"", ""en"": ""the rise; height"", ""roots"": [81], ""lemma"": ""ارتفاع""}, {""kind"": ""word"", ""ar"": ""كبير"", ""voweled"": ""كَبِير"", ""en"": ""big"", ""roots"": [28], ""lemma"": ""كبير""}]"
a330,b,"[6, 32, 81]","[{""kind"": ""word"", ""ar"": ""المكان"", ""voweled"": ""الْمَكَان"", ""en"": ""the place"", ""roots"": [6], ""lemma"": ""مكان""}, {""kind"": ""word"", ""ar"": ""مرتفع"", ""voweled"": ""مُرْتَفِع"", ""en"": ""high; elevated"", ""roots"": [81], ""lemma"": ""مرتفع""}, {""kind"": ""func"", ""ar"": ""و"", ""voweled"": ""وَ"", ""en"": ""and"", ""roots"": []}, {""kind"": ""word"", ""ar"": ""جميل"", ""voweled"": ""جَمِيل"", ""en"": ""beautiful"", ""roots"": [32], ""lemma"": ""جميل""}]"
a331,i,"[37, 61, 80, 82]","[{""kind"": ""word"", ""ar"": ""نزل"", ""voweled"": ""نَزَلَ"", ""en"": ""got off; descended"", ""roots"": [82], ""lemma"": ""نزل""}, {""kind"": ""word"", ""ar"": ""الراكب"", ""voweled"": ""الرَّاكِب"", ""en"": ""the passenger"", ""roots"": [61], ""lemma"": ""راكب""}, {""kind"": ""func"", ""ar"": ""في"", ""voweled"": ""فِي"", ""en"": ""in"", ""roots"": []}, {""kind"": ""word"", ""ar"": ""بلدة"", ""voweled"": ""بَلْدَة"", ""en"": ""town"", ""roots"": [37], ""lemma"": ""بلدة""}, {""kind"": ""word"", ""ar"": ""قريبة"", ""voweled"": ""قَرِيبَة"", ""en"": ""near (f.)"", ""roots"": [80], ""lemma"": ""قريب"", ""inflected"": ""fem""}]"
a332,b,"[28, 82, 94]","[{""kind"": ""word"", ""ar"": ""التنزيل"", ""voweled"": ""التَّنْزِيل"", ""en"": ""the discount"", ""roots"": [82], ""lemma"": ""تنزيل""}, {""kind"": ""func"", ""ar"": ""على"", ""voweled"": ""عَلَى"", ""en"": ""on"", ""roots"": []}, {""kind"": ""word"", ""ar"": ""المنتجات"", ""voweled"": ""الْمُنْتَجَات"", ""en"": ""the products"", ""roots"": [94], ""lemma"": ""منتج"", ""inflected"": ""pl""}, {""kind"": ""word"", ""ar"": ""كبير"", ""voweled"": ""كَبِير"", ""en"": ""big"", ""roots"": [28], ""lemma"": ""كبير""}]"
a333,b,"[75, 77, 80, 82]","[{""kind"": ""word"", ""ar"": ""منزل"", ""voweled"": ""مَنْزِل"", ""en"": ""home"", ""roots"": [82], ""lemma"": ""منزل""}, {""kind"": ""word"", ""ar"": ""جدي"", ""voweled"": ""جَدِّي"", ""en"": ""my grandfather"", ""roots"": [77], ""lemma"": ""جدي""}, {""kind"": ""word"", ""ar"": ""قريب"", ""voweled"": ""قَرِيب"", ""en"": ""near; soon"", ""roots"": [80], ""lemma"": ""قريب""}, {""kind"": ""func"", ""ar"": ""من"", ""voweled"": ""مِنْ"", ""en"": ""from"", ""roots"": []}, {""kind"": ""word"", ""ar"": ""الجامعة"", ""voweled"": ""الْجَامِعَة"", ""en"": ""the university"", ""roots"": [75], ""lemma"": ""جامعة""}]"
a334,b,"[8, 92]","[{""kind"": ""word"", ""ar"": ""الذهب"", ""voweled"": ""الذَّهَب"", ""en"": ""the gold"", ""roots"": [8], ""lemma"": ""ذهب""}, {""kind"": ""func"", ""ar"": ""في"", ""voweled"": ""فِي"", ""en"": ""in"", ""roots"": []}, {""kind"": ""word"", ""ar"": ""المحفظة"", ""voweled"": ""الْمِحْفَظَة"", ""en"": ""the wallet; briefcase"", ""roots"": [92], ""lemma"": ""محفظة""}]"
a335,i,"[28, 76, 77, 78]","[{""kind"": ""word"", ""ar"": ""الفرق"", ""voweled"": ""الْفَرْق"", ""en"": ""the difference"", ""roots"": [76], ""lemma"": ""فرق""}, {""kind"": ""func"", ""ar"": ""بين"", ""voweled"": ""بَيْنَ"", ""en"": ""between"", ""roots"": []}, {""kind"": ""word"", ""ar"": ""القديم"", ""voweled"": ""الْقَدِيم"", ""en"": ""the old"", ""roots"": [78], ""lemma"": ""قديم""}, {""kind"": ""func"", ""ar"": ""و"", ""voweled"": ""وَ"", ""en"": ""and"", ""roots"": []}, {""kind"": ""word"", ""ar"": ""الجديد"", ""voweled"": ""الْجَدِيد"", ""en"": ""the new"", ""roots"": [77], ""lemma"": ""جديد""}, {""kind"": ""word"", ""ar"": ""كبير"", ""voweled"": ""كَبِير"", ""en"": ""big"", ""roots"": [28], ""lemma"": ""كبير""}]"
a336,i,"[8, 9, 34, 79]","[{""kind"": ""word"", ""ar"": ""ذهب"", ""voweled"": ""ذَهَبَ"", ""en"": ""went"", ""roots"": [8], ""lemma"": ""ذهب""}, {""kind"": ""word"", ""ar"": ""الرجل"", ""voweled"": ""الرَّجُل"", ""en"": ""the man"", ""roots"": [34], ""lemma"": ""رجل""}, {""kind"": ""func"", ""ar"": ""ثم"", ""voweled"": ""ثُمَّ"", ""en"": ""then"", ""roots"": []}, {""kind"": ""word"", ""ar"": ""رجع"", ""voweled"": ""رَجَعَ"", ""en"": ""returned"", ""roots"": [9], ""lemma"": ""رجع""}, {""kind"": ""word"", ""ar"": ""بعد"", ""voweled"": ""بَعْدَ"", ""en"": ""after"", ""roots"": [79], ""lemma"": ""بعد""}, {""kind"": ""func"", ""ar"": ""ساعة"", ""voweled"": ""سَاعَة"", ""en"": ""hour"", ""roots"": []}]"
a337,b,"[1, 9, 17, 78]","[{""kind"": ""word"", ""ar"": ""مرجع"", ""voweled"": ""مَرْجِع"", ""en"": ""reference"", ""roots"": [9], ""lemma"": ""مرجع""}, {""kind"": ""word"", ""ar"": ""الدراسة"", ""voweled"": ""الدِّرَاسَة"", ""en"": ""the study; studies"", ""roots"": [17], ""lemma"": ""دراسة""}, {""kind"": ""word"", ""ar"": ""كتاب"", ""voweled"": ""كِتَاب"", ""en"": ""book"", ""roots"": [1], ""lemma"": ""كتاب""}, {""kind"": ""word"", ""ar"": ""قديم"", ""voweled"": ""قَدِيم"", ""en"": ""old"", ""roots"": [78], ""lemma"": ""قديم""}]"
a338,i,"[10, 25, 75, 76, 99]","[{""kind"": ""word"", ""ar"": ""خرج"", ""voweled"": ""خَرَجَ"", ""en"": ""went out"", ""roots"": [10], ""lemma"": ""خرج""}, {""kind"": ""word"", ""ar"": ""الطلاب"", ""voweled"": ""الطُّلَّاب"", ""en"": ""the students"", ""roots"": [25], ""lemma"": ""طالب"", ""inflected"": ""pl""}, {""kind"": ""func"", ""ar"": ""من"", ""voweled"": ""مِنْ"", ""en"": ""from"", ""roots"": []}, {""kind"": ""word"", ""ar"": ""المحاضرة"", ""voweled"": ""الْمُحَاضَرَة"", ""en"": ""the lecture"", ""roots"": [99], ""lemma"": ""محاضرة""}, {""kind"": ""func"", ""ar"": ""ثم"", ""voweled"": ""ثُمَّ"", ""en"": ""then"", ""roots"": []}, {""kind"": ""word"", ""ar"": ""تفرق"", ""voweled"": ""تَفَرَّقَ"", ""en"": ""dispersed"", ""roots"": [76], ""lemma"": ""فرق"", ""inflected"": ""conj""}, {""kind"": ""word"", ""ar"": ""الجماعة"", ""voweled"": ""الْجَمَاعَة"", ""en"": ""the group"", ""roots"": [75], ""lemma"": ""جماعة""}]"
a339,b,"[1, 32, 86]","[{""kind"": ""word"", ""ar"": ""كتابة"", ""voweled"": ""كِتَابَة"", ""en"": ""writing"", ""roots"": [1], ""lemma"": ""كتابة""}, {""kind"": ""word"", ""ar"": ""الشاعر"", ""voweled"": ""الشَّاعِر"", ""en"": ""the poet"", ""roots"": [86], ""lemma"": ""شاعر""}, {""kind"": ""word"", ""ar"": ""جميلة"", ""voweled"": ""جَمِيلَة"", ""en"": ""beautiful (f.)"", ""roots"": [32], ""lemma"": ""جميل"", ""inflected"": ""fem""}]"
a340,i,"[77, 82, 96]","[{""kind"": ""func"", ""ar"": ""لن"", ""voweled"": ""لَنْ"", ""en"": ""will not"", ""roots"": []}, {""kind"": ""word"", ""ar"": ""أبيع"", ""voweled"": ""أَبِيع"", ""en"": ""I sell"", ""roots"": [96], ""lemma"": ""بيع"", ""inflected"": ""conj""}, {""kind"": ""word"", ""ar"": ""منزل"", ""voweled"": ""مَنْزِل"", ""en"": ""home"", ""roots"": [82], ""lemma"": ""منزل""}, {""kind"": ""word"", ""ar"": ""جدي"", ""voweled"": ""جَدِّي"", ""en"": ""my grandfather"", ""roots"": [77], ""lemma"": ""جدي""}]"
a341,b,"[27, 37, 56, 58]","[{""kind"": ""word"", ""ar"": ""استقلال"", ""voweled"": ""اِسْتِقْلَال"", ""en"": ""independence"", ""roots"": [27], ""lemma"": ""استقلال""}, {""kind"": ""word"", ""ar"": ""البلاد"", ""voweled"": ""الْبِلَاد"", ""en"": ""the lands; country"", ""roots"": [37], ""lemma"": ""بلد"", ""inflected"": ""pl""}, {""kind"": ""word"", ""ar"": ""يوم"", ""voweled"": ""يَوْم"", ""en"": ""day"", ""roots"": [56], ""lemma"": ""يوم""}, {""kind"": ""word"", ""ar"": ""مشهور"", ""voweled"": ""مَشْهُور"", ""en"": ""famous"", ""roots"": [58], ""lemma"": ""مشهور""}]"
a342,i,"[60, 65, 66, 70, 71]","[{""kind"": ""word"", ""ar"": ""بدأت"", ""voweled"": ""بَدَأَتْ"", ""en"": ""began (f.)"", ""roots"": [65], ""lemma"": ""بدأ"", ""inflected"": ""conj""}, {""kind"": ""word"", ""ar"": ""المسيرة"", ""voweled"": ""الْمَسِيرَة"", ""en"": ""the march"", ""roots"": [60], ""lemma"": ""مسيرة""}, {""kind"": ""word"", ""ar"": ""صباحا"", ""voweled"": ""صَبَاحًا"", ""en"": ""in the morning"", ""roots"": [70], ""lemma"": ""صباحا""}, {""kind"": ""func"", ""ar"": ""و"", ""voweled"": ""وَ"", ""en"": ""and"", ""roots"": []}, {""kind"": ""word"", ""ar"": ""انتهت"", ""voweled"": ""اِنْتَهَتْ"", ""en"": ""ended (f.)"", ""roots"": [66], ""lemma"": ""انتهى"", ""inflected"": ""conj""}, {""kind"": ""word"", ""ar"": ""ليلا"", ""voweled"": ""لَيْلًا"", ""en"": ""at night"", ""roots"": [71], ""lemma"": ""ليلا""}]"
a343,b,"[4, 5, 25, 49]","[{""kind"": ""word"", ""ar"": ""التعليم"", ""voweled"": ""التَّعْلِيم"", ""en"": ""the education"", ""roots"": [5], ""lemma"": ""تعليم""}, {""kind"": ""word"", ""ar"": ""اليدوي"", ""voweled"": ""الْيَدَوِيّ"", ""en"": ""the handmade; manual"", ""roots"": [49], ""lemma"": ""يدوي""}, {""kind"": ""word"", ""ar"": ""مطلوب"", ""voweled"": ""مَطْلُوب"", ""en"": ""required"", ""roots"": [25], ""lemma"": ""مطلوب""}, {""kind"": ""func"", ""ar"": ""في"", ""voweled"": ""فِي"", ""en"": ""in"", ""roots"": []}, {""kind"": ""word"", ""ar"": ""المعمل"", ""voweled"": ""الْمَعْمَل"", ""en"": ""the factory; lab"", ""roots"": [4], ""lemma"": ""معمل""}]"
a344,b,"[30, 53, 60]","[{""kind"": ""word"", ""ar"": ""مسيرة"", ""voweled"": ""مَسِيرَة"", ""en"": ""march"", ""roots"": [60], ""lemma"": ""مسيرة""}, {""kind"": ""word"", ""ar"": ""الحياة"", ""voweled"": ""الْحَيَاة"", ""en"": ""the life"", ""roots"": [53], ""lemma"": ""حياة""}, {""kind"": ""word"", ""ar"": ""طويلة"", ""voweled"": ""طَوِيلَة"", ""en"": ""long (f.)"", ""roots"": [30], ""lemma"": ""طويل"", ""inflected"": ""fem""}]"
a345,i,"[15, 23, 34, 90]","[{""kind"": ""word"", ""ar"": ""حاول"", ""voweled"": ""حَاوَلَ"", ""en"": ""tried"", ""roots"": [23], ""lemma"": ""حاول""}, {""kind"": ""word"", ""ar"": ""الرجل"", ""voweled"": ""الرَّجُل"", ""en"": ""the man"", ""roots"": [34], ""lemma"": ""رجل""}, {""kind"": ""func"", ""ar"": ""أن"", ""voweled"": ""أَنْ"", ""en"": ""to; that"", ""roots"": []}, {""kind"": ""word"", ""ar"": ""يفهم"", ""voweled"": ""يَفْهَم"", ""en"": ""understands"", ""roots"": [15], ""lemma"": ""فهم"", ""inflected"": ""conj""}, {""kind"": ""word"", ""ar"": ""المعطيات"", ""voweled"": ""الْمُعْطَيَات"", ""en"": ""the data; givens"", ""roots"": [90], ""lemma"": ""معطيات""}]"
a346,i,"[64, 71, 80, 95, 96]","[{""kind"": ""func"", ""ar"": ""عندما"", ""voweled"": ""عِنْدَمَا"", ""en"": ""when"", ""roots"": []}, {""kind"": ""word"", ""ar"": ""اقترب"", ""voweled"": ""اِقْتَرَبَ"", ""en"": ""drew near"", ""roots"": [80], ""lemma"": ""اقتراب"", ""inflected"": ""override""}, {""kind"": ""word"", ""ar"": ""الليل"", ""voweled"": ""اللَّيْل"", ""en"": ""the night"", ""roots"": [71], ""lemma"": ""ليل""}, {""kind"": ""word"", ""ar"": ""أغلق"", ""voweled"": ""أَغْلَقَ"", ""en"": ""closed"", ""roots"": [64], ""lemma"": ""أغلق""}, {""kind"": ""word"", ""ar"": ""البائع"", ""voweled"": ""الْبَائِع"", ""en"": ""the seller"", ""roots"": [96], ""lemma"": ""بائع""}, {""kind"": ""word"", ""ar"": ""السوق"", ""voweled"": ""السُّوق"", ""en"": ""the market"", ""roots"": [95], ""lemma"": ""سوق""}]"
a347,b,"[17, 31, 35, 80]","[{""kind"": ""word"", ""ar"": ""قرب"", ""voweled"": ""قُرْب"", ""en"": ""nearness"", ""roots"": [80], ""lemma"": ""قرب""}, {""kind"": ""word"", ""ar"": ""البيت"", ""voweled"": ""الْبَيْت"", ""en"": ""the house"", ""roots"": [35], ""lemma"": ""بيت""}, {""kind"": ""func"", ""ar"": ""من"", ""voweled"": ""مِنْ"", ""en"": ""from"", ""roots"": []}, {""kind"": ""word"", ""ar"": ""المدرسة"", ""voweled"": ""الْمَدْرَسَة"", ""en"": ""the school"", ""roots"": [17], ""lemma"": ""مدرسة""}, {""kind"": ""word"", ""ar"": ""حسن"", ""voweled"": ""حَسَن"", ""en"": ""good"", ""roots"": [31], ""lemma"": ""حسن""}]"
a348,i,"[2, 6, 34, 38]","[{""kind"": ""word"", ""ar"": ""كان"", ""voweled"": ""كَانَ"", ""en"": ""was"", ""roots"": [6], ""lemma"": ""كان""}, {""kind"": ""word"", ""ar"": ""الرجل"", ""voweled"": ""الرَّجُل"", ""en"": ""the man"", ""roots"": [34], ""lemma"": ""رجل""}, {""kind"": ""word"", ""ar"": ""حكيم"", ""voweled"": ""حَكِيم"", ""en"": ""wise"", ""roots"": [38], ""lemma"": ""حكيم""}, {""kind"": ""func"", ""ar"": ""في"", ""voweled"": ""فِي"", ""en"": ""in"", ""roots"": []}, {""kind"": ""word"", ""ar"": ""قوله"", ""voweled"": ""قَوْلِهِ"", ""en"": ""his speech"", ""roots"": [2], ""lemma"": ""قول"", ""inflected"": ""poss""}]"
a349,b,"[3, 28, 75, 84]","[{""kind"": ""word"", ""ar"": ""تفاعل"", ""voweled"": ""تَفَاعُل"", ""en"": ""interaction"", ""roots"": [3], ""lemma"": ""تفاعل""}, {""kind"": ""word"", ""ar"": ""المجتمع"", ""voweled"": ""الْمُجْتَمَع"", ""en"": ""the society"", ""roots"": [75], ""lemma"": ""مجتمع""}, {""kind"": ""func"", ""ar"": ""مع"", ""voweled"": ""مَعَ"", ""en"": ""with"", ""roots"": []}, {""kind"": ""word"", ""ar"": ""الفكرة"", ""voweled"": ""الْفِكْرَة"", ""en"": ""the idea"", ""roots"": [84], ""lemma"": ""فكرة""}, {""kind"": ""word"", ""ar"": ""كبير"", ""voweled"": ""كَبِير"", ""en"": ""big"", ""roots"": [28], ""lemma"": ""كبير""}]"
a350,i,"[22, 28, 33, 62]","[{""kind"": ""func"", ""ar"": ""لا"", ""voweled"": ""لَا"", ""en"": ""not; no"", ""roots"": []}, {""kind"": ""word"", ""ar"": ""يقدر"", ""voweled"": ""يَقْدِر"", ""en"": ""can; is able"", ""roots"": [22], ""lemma"": ""قدر"", ""inflected"": ""conj""}, {""kind"": ""word"", ""ar"": ""الولد"", ""voweled"": ""الْوَلَد"", ""en"": ""the boy"", ""roots"": [33], ""lemma"": ""ولد""}, {""kind"": ""func"", ""ar"": ""أن"", ""voweled"": ""أَنْ"", ""en"": ""to; that"", ""roots"": []}, {""kind"": ""word"", ""ar"": ""يحمل"", ""voweled"": ""يَحْمِل"", ""en"": ""carries"", ""roots"": [62], ""lemma"": ""حمل"", ""inflected"": ""conj""}, {""kind"": ""word"", ""ar"": ""الحمل"", ""voweled"": ""الْحَمْل"", ""en"": ""the load"", ""roots"": [62], ""lemma"": ""حمل""}, {""kind"": ""word"", ""ar"": ""الكبير"", ""voweled"": ""الْكَبِير"", ""en"": ""the big"", ""roots"": [28], ""lemma"": ""كبير""}]"
a351,i,"[8, 39, 45, 90, 92]","[{""kind"": ""word"", ""ar"": ""أعطى"", ""voweled"": ""أَعْطَى"", ""en"": ""gave"", ""roots"": [90], ""lemma"": ""أعطى""}, {""kind"": ""word"", ""ar"": ""الملك"", ""voweled"": ""الْمَلِك"", ""en"": ""the king"", ""roots"": [39], ""lemma"": ""ملك""}, {""kind"": ""word"", ""ar"": ""الأمين"", ""voweled"": ""الْأَمِين"", ""en"": ""the trustworthy; custodian"", ""roots"": [45], ""lemma"": ""أمين""}, {""kind"": ""word"", ""ar"": ""محفظة"", ""voweled"": ""مِحْفَظَة"", ""en"": ""wallet; briefcase"", ""roots"": [92], ""lemma"": ""محفظة""}, {""kind"": ""func"", ""ar"": ""من"", ""voweled"": ""مِنْ"", ""en"": ""from"", ""roots"": []}, {""kind"": ""word"", ""ar"": ""الذهب"", ""voweled"": ""الذَّهَب"", ""en"": ""the gold"", ""roots"": [8], ""lemma"": ""ذهب""}]"
